ID,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,order_num_total,customer_value_total
7069,339f9360-1d0d-11ea-a490-000d3a38a36f,Ios App,Ios App,2019-08-26,2021-05-03,2021-05-03,2019-08-26,7,1,"19,99","656,46","[COCUK,  KADIN]",8,"676,45"
707,d008d504-a530-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-28,2020-11-18,2020-11-18,2020-02-10,1,4,"800,66","119,48",[ERKEK],5,"920,14"
7070,4ef65f2c-647f-11ea-a507-000d3a38a36f,Android App,Offline,2020-03-12,2021-01-22,2020-05-06,2021-01-22,3,2,"171,37","369,96",[],5,"541,3299999999999"
7071,7b1a342c-a551-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-08-06,2021-01-12,2020-06-22,2021-01-12,3,3,"1303,34","434,96","[ERKEK,  KADIN,  AKTIFSPOR]",6,"1738,3"
7072,d63f3e74-af7e-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-10-03,2020-10-29,2020-10-29,2020-09-03,5,4,"369,95","430,95","[KADIN,  AKTIFSPOR]",9,"800,9"
7073,2a2abb44-9eb1-11eb-9c47-000d3a38a36f,Desktop,Desktop,2021-04-16,2021-04-29,2021-04-29,2021-04-27,1,3,"999,96","113,31",[AKTIFSPOR],4,"1113,27"
7074,9e79f492-d68a-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-08-27,2021-05-26,2021-05-26,2019-08-27,1,1,"109,98","431,97",[KADIN],2,"541,95"
7075,bc4be74c-b1b3-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-18,2021-03-10,2021-03-10,2019-10-05,1,2,"189,96","308,9",[],3,"498,86"
7076,5a9f7a2a-2f72-11eb-9c24-000d3a38a36f,Android App,Android App,2014-10-20,2021-01-29,2021-01-29,2019-08-17,14,2,"79,98","1123,44","[AKTIFCOCUK,  ERKEK,  KADIN]",16,"1203,42"
7077,f3982aa8-f12d-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-15,2020-10-06,2020-10-06,2020-06-25,2,1,"100,49","584,9",[AKTIFSPOR],3,"685,39"
7078,b8abaeda-a72f-11e9-a2fc-000d3a38a36f,Android App,Offline,2014-07-16,2021-03-27,2020-11-17,2021-03-27,16,1,"299,99","1986,07",[KADIN],17,"2286,06"
7079,0bd808ba-a8cf-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-05-16,2021-03-03,2016-05-16,2021-03-03,1,3,"244,84","99,99","[ERKEK,  KADIN]",4,"344,83"
708,29ef573e-1f96-11ea-87bf-000d3a38a36f,Mobile,Offline,2019-09-11,2021-02-02,2020-11-17,2021-02-02,1,2,"210,87","239,99","[ERKEK,  AKTIFSPOR]",3,"450,86"
7080,3e3f9a80-ad74-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-29,2021-05-18,2020-11-11,2021-05-18,4,1,"348,95","611,87",[ERKEK],5,"960,8199999999999"
7081,fd2290b2-adf2-11eb-8f64-000d3a299ebf,Android App,Android App,2021-05-26,2021-05-27,2021-05-27,2021-05-26,1,1,"170,96","207,98",[AKTIFSPOR],2,"378,94"
7082,e29eba1c-016f-11ea-a5e8-000d3a38a36f,Android App,Offline,2019-10-12,2020-12-07,2020-11-28,2020-12-07,4,2,"363,96","1292,8","[AKTIFCOCUK,  ERKEK,  COCUK,  KADIN,  AKTIFSPOR]",6,"1656,76"
7194,fc522d00-ddd8-11e9-a848-000d3a38a36f,Android App,Mobile,2019-09-22,2021-04-17,2021-04-17,2019-09-22,4,1,"89,99","539,85",[],5,"629,84"
7195,7344e248-4023-11ea-aa6b-000d3a38a36f,Mobile,Mobile,2019-07-31,2020-08-27,2020-08-27,2019-07-31,1,1,"29,99","119,99",[ERKEK],2,"149,98"
7196,88cc9d74-567e-11ea-b9b9-000d3a38a36f,Android App,Offline,2019-12-09,2020-07-10,2020-05-23,2020-07-10,2,2,"273,47","79,98",[KADIN],4,"353,45000000000005"
7197,eb6575ec-fb38-11e9-b138-000d3a38a36f,Android App,Android App,2019-03-22,2021-04-01,2021-04-01,2019-09-06,4,5,"689,84","1038,71","[COCUK,  AKTIFSPOR]",9,"1728,5500000000002"
7198,f62a6b7c-b074-11e9-9757-000d3a38a36f,Ios App,Ios App,2019-03-02,2021-05-25,2021-05-25,2019-08-25,10,2,"109,97","1392,24","[AKTIFCOCUK,  ERKEK,  COCUK,  KADIN,  AKTIFSPOR]",12,"1502,21"
7199,006633b6-a6b9-11e9-a2fc-000d3a38a36f,Android App,Offline,2014-02-08,2021-04-01,2021-03-31,2021-04-01,17,2,"119,98","1930,52","[ERKEK,  COCUK]",19,"2050,5"
72,6fcc04d0-3050-11ea-bb28-000d3a38a36f,Mobile,Offline,2019-11-17,2020-10-19,2020-06-30,2020-10-19,4,2,"271,46","533,94","[AKTIFCOCUK,  ERKEK,  KADIN,  AKTIFSPOR]",6,"805,4000000000001"
720,0ffb7b68-4279-11ea-8b43-000d3a38a36f,Android App,Android App,2019-11-17,2021-05-02,2021-05-02,2019-11-17,1,1,"164,99","107,99",[],2,"272,98"
7200,d0ee3b76-b192-11e9-89fa-000d3a38a36f,Android App,Android App,2019-08-18,2021-05-01,2021-05-01,2021-03-27,9,1,"74,98","1200,9","[AKTIFCOCUK,  COCUK,  AKTIFSPOR]",10,"1275,88"
7201,2c22bbc4-5bee-11ea-bc81-000d3a38a36f,Desktop,Desktop,2019-12-18,2021-01-18,2021-01-18,2019-12-18,2,1,"119,99","203,97",[AKTIFSPOR],3,"323,96"
7202,27b9352e-f143-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-17,2020-11-28,2020-11-28,2020-11-21,2,2,"109,98","494,95","[COCUK,  AKTIFSPOR]",4,"604,93"
7203,736fb41e-f127-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-15,2021-03-06,2021-03-06,2019-12-27,1,2,"199,98","179,99",[],3,"379,97"
7204,7048d4ec-9d43-11e9-9897-000d3a38a36f,Android App,Offline,2017-03-07,2020-10-19,2020-04-11,2020-10-19,5,1,"169,99","988,3",[KADIN],6,"1158,29"
7205,9a138292-acdc-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-05-19,2021-05-19,2021-05-19,2019-10-31,3,1,"139,99","807,11","[AKTIFCOCUK,  AKTIFSPOR]",4,"947,1"
7206,f3377fe6-adbc-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-02-05,2020-11-24,2020-11-24,2019-02-16,4,1,"119,99","580,96","[ERKEK,  AKTIFSPOR]",5,"700,95"
7207,fd0fdc74-a99e-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-03-09,2021-03-12,2021-03-12,2020-09-17,10,1,"59,99","1436,31","[ERKEK,  AKTIFSPOR]",11,"1496,3"
7208,d55ada04-b087-11e9-9757-000d3a38a36f,Android App,Offline,2017-06-12,2021-03-19,2020-05-20,2021-03-19,4,2,"99,98","524,56",[],6,"624,54"
7209,770cc030-5b3a-11ea-8bdc-000d3a38a36f,Mobile,Offline,2019-12-16,2020-07-12,2020-04-10,2020-07-12,1,2,"190,47",165,[KADIN],3,"355,47"
721,3379365c-4af8-11ea-8533-000d3a38a36f,Android App,Mobile,2019-08-12,2021-05-10,2021-05-10,2019-08-12,5,1,"139,98","1184,24",[],6,"1324,22"
7210,d9eaa39e-2a56-11ea-99b3-000d3a38a36f,Ios App,Ios App,2019-08-08,2020-10-25,2020-10-25,2020-08-19,3,2,"352,93","1194,91","[AKTIFCOCUK,  ERKEK,  KADIN]",5,"1547,8400000000001"
7211,5c6f3a24-5b20-11ea-9a9d-000d3a38a36f,Android App,Offline,2020-02-16,2021-04-12,2020-05-17,2021-04-12,1,6,"1174,78","209,98","[AKTIFCOCUK,  COCUK,  KADIN,  AKTIFSPOR]",7,"1384,76"
7212,7d15f43c-4713-11ea-b6c0-000d3a38a36f,Android App,Android App,2019-08-13,2021-01-08,2021-01-08,2019-08-13,3,1,"69,99","534,82","[AKTIFCOCUK,  COCUK,  KADIN,  AKTIFSPOR]",4,"604,8100000000001"
7213,761c63de-b1d9-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-20,2020-11-11,2020-11-11,2019-07-20,9,1,"39,99","1556,75",[],10,"1596,74"
7214,bf9487f4-b6cd-11ea-b48c-000d3a38a36f,Mobile,Mobile,2020-06-25,2021-05-20,2021-05-20,2020-06-25,2,1,"109,99","259,96","[AKTIFCOCUK,  KADIN,  AKTIFSPOR]",3,"369,95"
7215,b1d4a0ae-b133-11e9-9757-000d3a38a36f,Ios App,Ios App,2019-01-14,2020-12-12,2020-12-12,2020-06-21,6,2,"219,97","782,93","[ERKEK,  KADIN,  AKTIFSPOR]",8,"1002,9"
7216,26579c3e-5340-11ea-acd3-000d3a38a36f,Android App,Android App,2020-01-24,2021-02-28,2021-02-28,2020-01-24,2,1,"135,73","445,09",[],3,"580,8199999999999"
7217,db39ae26-a85a-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-12-24,2021-05-20,2021-05-20,2021-02-09,6,1,"160,88","906,56","[AKTIFCOCUK,  COCUK,  KADIN,  AKTIFSPOR]",7,"1067,44"
7218,88d88786-00ae-11ea-a5e8-000d3a38a36f,Mobile,Offline,2019-09-10,2021-05-26,2020-07-27,2021-05-26,3,6,"980,69","695,9","[ERKEK,  KADIN,  AKTIFSPOR]",9,"1676,5900000000001"
7219,b2be28ac-9f0c-11e9-9897-000d3a38a36f,Ios App,Offline,2018-10-12,2021-01-21,2019-11-08,2021-01-21,6,1,"149,98","979,27","[AKTIFCOCUK,  AKTIFSPOR]",7,"1129,25"
722,cda13a9a-2906-11ea-b87a-000d3a38a36f,Android App,Android App,2019-08-03,2021-02-22,2021-02-22,2020-07-07,3,2,"309,36","258,97","[AKTIFCOCUK,  ERKEK,  AKTIFSPOR]",5,"568,33"
7220,7ba196c2-af99-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-19,2020-07-09,2019-10-05,2020-07-09,1,5,"220,44","44,09",[KADIN],6,"264,53"
7221,bdccbf8a-9c61-11ea-a27a-000d3a38a36f,Ios App,Offline,2020-06-16,2020-07-27,2020-06-16,2020-07-27,1,1,"56,48","209,93","[KADIN,  AKTIFSPOR]",2,"266,41"
7222,6d14119c-aba8-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-03-07,2020-12-10,2017-04-13,2020-12-10,6,3,"308,44","415,91",[COCUK],9,"724,35"
7223,cba59206-9dd1-11e9-9897-000d3a38a36f,Android App,Android App,2013-02-21,2021-05-09,2021-05-09,2020-01-25,130,1,"49,99","12232,25","[AKTIFCOCUK,  ERKEK,  KADIN,  AKTIFSPOR]",131,"12282,24"
7224,c7b32f8a-94d1-11ea-85df-000d3a38a36f,Android App,Offline,2020-05-09,2021-04-22,2020-05-14,2021-04-22,2,1,"49,99","481,89",[AKTIFSPOR],3,"531,88"
7225,68f22124-12e3-11ea-a001-000d3a38a36f,Android App,Android App,2019-02-28,2021-01-18,2021-01-18,2019-10-29,1,3,"279,96","44,99",[],4,"324,95"
7226,b162a4be-aac5-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-06-19,2020-07-19,2017-06-19,2020-07-19,3,3,"320,47","179,94","[COCUK,  KADIN]",6,"500,41"
7227,bd8db496-22f1-11ea-8523-000d3a38a36f,Android App,Android App,2019-07-09,2021-05-05,2021-05-05,2019-07-09,5,1,"112,98","469,46",[ERKEK],6,"582,4399999999999"
7228,fd565f4a-a17a-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-22,2020-10-22,2020-10-22,2019-11-09,1,4,"529,95","89,59",[AKTIFSPOR],5,"619,5400000000001"
734,79a7d6ac-424b-11ea-96d9-000d3a38a36f,Mobile,Mobile,2019-11-17,2020-11-27,2020-11-27,2020-01-09,1,3,"329,95","83,99",[KADIN],4,"413,94"
7340,c92d1d14-5ba9-11ea-8366-000d3a38a36f,Android App,Android App,2019-12-30,2020-12-08,2020-12-08,2019-12-30,1,1,"109,99","99,99",[ERKEK],2,"209,98"
7341,0cb22dc4-2331-11ea-8523-000d3a38a36f,Android App,Offline,2019-11-02,2021-04-06,2021-01-03,2021-04-06,1,5,"477,94","49,99",[KADIN],6,"527,93"
7342,c99f24a2-7f50-11ea-80af-000d3a38a36f,Ios App,Android App,2019-02-23,2021-03-19,2021-03-19,2021-03-06,3,2,"177,95","494,97","[AKTIFCOCUK,  KADIN,  AKTIFSPOR]",5,"672,9200000000001"
7343,ed342372-2aff-11ea-9d27-000d3a38a36f,Mobile,Mobile,2019-09-30,2020-11-30,2020-11-30,2020-08-03,1,4,"640,44","118,99","[COCUK,  KADIN]",5,"759,4300000000001"
7344,bee91ea0-543a-11ea-b1db-000d3a38a36f,Android App,Android App,2019-12-21,2020-12-01,2020-12-01,2020-10-21,1,2,"366,71","153,99","[ERKEK,  KADIN,  AKTIFSPOR]",3,"520,7"
7345,3480e4fa-a26a-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-03-12,2021-01-22,2021-01-19,2021-01-22,5,5,"557,07","1357,12","[AKTIFCOCUK,  ERKEK,  COCUK,  KADIN,  AKTIFSPOR]",10,"1914,19"
7346,54e3e486-a56c-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-08-11,2021-03-20,2021-03-20,2019-07-06,6,1,"179,98","892,94","[AKTIFCOCUK,  KADIN,  AKTIFSPOR]",7,"1072,92"
7347,4689df6c-a575-11ea-bd63-000d3a38a36f,Android App,Offline,2020-06-03,2021-03-11,2020-06-03,2021-03-11,1,2,"311,28","111,99","[KADIN,  AKTIFSPOR]",3,"423,27"
7348,919d0f58-a169-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-21,2020-10-02,2020-10-02,2019-02-22,1,2,"229,96","82,08",[ERKEK],3,"312,04"
7349,67bd1d50-d60b-11e9-93bc-000d3a38a36f,Android App,Android App,2019-12-01,2021-05-22,2021-05-22,2019-12-01,3,1,"369,98","389,97","[KADIN,  AKTIFSPOR]",4,"759,95"
735,be5731f2-63ad-11ea-a6dc-000d3a38a36f,Desktop,Desktop,2020-03-10,2021-04-19,2021-04-19,2020-03-10,2,1,"100,49","261,96","[ERKEK,  AKTIFSPOR]",3,"362,45"
7350,655bfdf6-5b4e-11ea-903e-000d3a38a36f,Mobile,Mobile,2019-12-22,2020-10-11,2020-10-11,2020-09-28,1,2,"373,47",159,"[AKTIFCOCUK,  AKTIFSPOR]",3,"532,47"
7351,7786c308-a9c9-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-02-07,2021-05-18,2021-05-18,2019-10-23,6,1,"79,99","779,36","[AKTIFCOCUK,  ERKEK,  AKTIFSPOR]",7,"859,35"
7352,d3e18134-af9f-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-05,2021-05-29,2021-05-29,2020-07-22,6,1,"59,99","1248,04","[KADIN,  AKTIFSPOR]",7,"1308,03"
7353,76124e8e-260b-11ea-8e1c-000d3a38a36f,Ios App,Ios App,2019-09-20,2021-05-06,2021-05-06,2019-11-14,2,3,"379,95","169,98",[KADIN],5,"549,93"
7354,864ffebe-d78b-11e9-93bc-000d3a38a36f,Android App,Offline,2019-07-23,2020-06-25,2019-09-19,2020-06-25,1,5,"805,62","229,98",[KADIN],6,"1035,6"
7355,757f6bac-5647-11ea-b9b9-000d3a38a36f,Android App,Android App,2019-12-07,2021-01-17,2021-01-17,2019-12-07,6,1,"329,98","1377,66","[KADIN,  AKTIFSPOR]",7,"1707,64"
7356,72fd7dea-ac7b-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-05-01,2021-02-14,2021-02-14,2019-08-17,10,1,"189,98","1983,23","[ERKEK,  KADIN,  AKTIFSPOR]",11,"2173,21"
7357,38777c26-2899-11ea-b87a-000d3a38a36f,Desktop,Desktop,2019-08-17,2021-05-12,2021-05-12,2020-12-30,5,11,"1815,96","803,57","[AKTIFCOCUK,  ERKEK,  COCUK,  KADIN]",16,"2619,53"
7358,15f285ac-ace2-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-10-16,2020-07-18,2020-07-18,2019-10-16,2,1,"59,98","693,01","[ERKEK,  AKTIFSPOR]",3,"752,99"
7359,125f38fc-a20d-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-05,2021-03-26,2021-03-26,2019-11-16,1,3,"204,96","199,99",[ERKEK],4,"404,95000000000005"
736,d52c019a-e834-11e9-8bb8-000d3a38a36f,Mobile,Mobile,2019-10-06,2021-01-19,2021-01-19,2020-07-01,6,2,"446,7","994,79","[ERKEK,  AKTIFSPOR]",8,"1441,49"
7360,73853dc2-a247-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-09,2021-04-10,2021-04-10,2021-02-15,1,4,"336,83","79,99","[ERKEK,  KADIN]",5,"416,82"
7361,e45d9bf8-664f-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-03-25,2021-03-25,2020-03-14,1,1,"115,48","359,95",[],2,"475,43"
7362,36f8ecb2-48f1-11eb-806e-000d3a38a36f,Android App,Android App,2020-12-28,2021-04-02,2021-04-02,2020-12-28,4,2,"350,56","551,77","[AKTIFCOCUK,  ERKEK,  KADIN,  AKTIFSPOR]",6,"902,3299999999999"
7363,19fb249a-a7c6-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-05-07,2021-03-22,2015-05-07,2021-03-22,1,2,"210,73","59,99","[ERKEK,  KADIN]",3,"270,71999999999997"
7364,9d8ba5d8-2bcd-11ea-91ab-000d3a38a36f,Android App,Android App,2019-12-01,2021-01-17,2021-01-17,2019-12-01,1,1,"69,99","139,98",[AKTIFSPOR],2,"209,96999999999997"
7365,6a2de32e-aa0c-11e9-a2fc-000d3a38a36f,Android App,Android App,2016-06-12,2020-11-26,2020-11-26,2020-02-11,10,2,"569,96","1412,82","[AKTIFCOCUK,  AKTIFSPOR]",12,"1982,78"
7366,3fbd31d2-85e2-11ea-a90b-000d3a38a36f,Android App,Offline,2020-04-23,2020-06-18,2020-04-23,2020-06-18,1,1,"319,99","135,98",[AKTIFSPOR],2,"455,97"
7367,768bfdfa-9a8d-11ea-9fd8-000d3a38a36f,Android App,Offline,2020-05-19,2021-01-15,2020-05-19,2021-01-15,1,2,"139,98","91,98",[KADIN],3,"231,95999999999998"
7368,d53151d8-5bf0-11ea-b63f-000d3a38a36f,Desktop,Desktop,2020-02-16,2020-07-08,2020-07-08,2020-02-16,1,2,"290,72","176,92",[AKTIFSPOR],3,"467,64"
7369,e8df4f64-a93f-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-06-30,2020-06-13,2020-06-13,2019-06-30,2,1,179,"510,86",[AKTIFSPOR],3,"689,86"
737,0ade7e6e-a0cb-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-02-04,2021-05-09,2021-05-09,2019-07-05,2,2,"184,94","230,69",[],4,"415,63"
7370,697de106-2b01-11ea-9d27-000d3a38a36f,Android App,Android App,2019-09-21,2021-01-18,2021-01-18,2019-09-21,3,1,"69,99","438,07","[AKTIFCOCUK,  COCUK,  AKTIFSPOR]",4,"508,06"
7371,61b614fe-2437-11eb-82e5-000d3a38a36f,Android App,Android App,2018-12-30,2021-05-15,2021-05-15,2019-02-15,13,1,"79,99","1824,59","[AKTIFCOCUK,  ERKEK,  COCUK]",14,"1904,58"
7372,34c50ff2-15ee-11ea-aa74-000d3a38a36f,Ios App,Offline,2019-11-12,2021-04-07,2019-11-12,2021-04-07,1,3,"228,46","199,97","[AKTIFCOCUK,  COCUK,  KADIN]",4,"428,43"
7373,d0e1fbc8-a93a-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-07-04,2021-02-15,2021-02-15,2020-07-15,1,2,"140,48","59,98","[AKTIFCOCUK,  COCUK]",3,"200,45999999999998"
7374,2d4f6ff0-122f-11ea-a001-000d3a38a36f,Android App,Offline,2019-11-10,2021-04-19,2019-11-10,2021-04-19,1,1,"15,99","112,49",[KADIN],2,"128,48"
7485,ac42e866-8c8a-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-02,2021-05-17,2021-01-19,2021-05-17,3,1,"99,99","664,83",[ERKEK],4,"764,82"
7486,5eb975c8-a569-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-01,2021-01-13,2021-01-13,2019-07-01,1,1,"69,99","87,92",[],2,"157,91"
7487,e7f2288c-ae36-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-04-18,2021-04-09,2020-05-20,2021-04-09,2,2,"417,43","194,98","[ERKEK,  KADIN,  AKTIFSPOR]",4,"612,41"
7488,8914c0b8-5b42-11ea-b332-000d3a38a36f,Desktop,Desktop,2019-12-14,2021-05-05,2021-05-05,2019-12-14,1,1,"15,99","208,12",[COCUK],2,"224,11"
7489,c949201a-d713-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-09-13,2021-01-03,2021-01-03,2020-02-28,2,2,"220,48","337,98",[AKTIFSPOR],4,"558,46"
749,6c3d34bc-a507-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-11-01,2021-05-01,2021-05-01,2019-10-16,11,1,"139,99","1159,88","[COCUK,  AKTIFSPOR]",12,"1299,8700000000001"
7490,9fa9b1b8-15e6-11ea-aa74-000d3a38a36f,Ios App,Ios App,2019-12-21,2021-01-14,2021-01-14,2020-09-06,2,2,"350,71","611,92","[ERKEK,  COCUK,  KADIN]",4,"962,6299999999999"
7491,2e7ee8fa-9ecc-11e9-9897-000d3a38a36f,Android App,Android App,2013-01-27,2020-06-26,2020-06-26,2019-09-14,13,1,"84,98","952,89",[KADIN],14,"1037,87"
7492,16e42cf6-f4c5-11e9-9346-000d3a38a36f,Mobile,Mobile,2019-10-22,2020-07-21,2020-07-21,2019-10-22,5,1,"179,98","359,95",[AKTIFSPOR],6,"539,93"
7493,48e8bb8a-a5a7-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2016-03-27,2020-11-10,2020-11-10,2019-08-03,6,2,"279,89",909,[AKTIFSPOR],8,"1188,8899999999999"
7494,7b6ebf60-a740-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-12-24,2020-11-28,2020-11-26,2020-11-28,2,1,"189,48","434,35","[ERKEK,  KADIN]",3,"623,83"
7495,ab388c5a-ac48-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-04-16,2020-07-04,2018-04-16,2020-07-04,1,2,"110,48","89,98",[KADIN],3,"200,46"
7496,1b6f9da2-7e89-11ea-80af-000d3a38a36f,Android App,Offline,2020-04-14,2021-02-12,2020-05-20,2021-02-12,2,3,"779,97","202,48","[AKTIFCOCUK,  COCUK]",5,"982,45"
7497,33fe5534-a982-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-11-22,2021-03-12,2019-11-22,2021-03-12,1,2,"210,96","157,48","[AKTIFCOCUK,  COCUK]",3,"368,44"
7498,a3b15d0e-b012-11e9-9757-000d3a38a36f,Mobile,Offline,2019-03-24,2021-02-25,2020-05-15,2021-02-25,4,1,"150,98","571,9",[],5,"722,88"
7499,61f3b9d2-234b-11ea-8523-000d3a38a36f,Desktop,Desktop,2019-11-21,2021-05-20,2021-05-20,2019-11-21,1,1,299,"299,9",[],2,"598,9"
75,af94d3c0-b199-11e9-89fa-000d3a38a36f,Mobile,Mobile,2020-03-09,2021-05-08,2021-05-08,2020-03-09,1,1,"70,49","130,81",[],2,"201,3"
750,63620742-f11e-11e9-9346-000d3a38a36f,Android App,Offline,2019-10-14,2021-03-31,2021-02-28,2021-03-31,8,7,"556,88","752,2","[AKTIFCOCUK,  ERKEK,  COCUK,  KADIN,  AKTIFSPOR]",15,"1309,08"
7500,51f9d89a-9da9-11e9-9897-000d3a38a36f,Ios App,Ios App,2014-09-29,2021-04-27,2021-04-27,2020-07-24,20,2,"259,97","1873,85","[AKTIFCOCUK,  COCUK,  KADIN]",22,"2133,8199999999997"
7501,28028b88-a1f8-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-03,2020-10-23,2020-10-23,2019-03-03,1,1,"49,99","219,98",[COCUK],2,"269,96999999999997"
7502,9a93e396-6308-11ea-a6dc-000d3a38a36f,Android App,Android App,2020-03-08,2020-11-14,2020-11-14,2020-03-08,2,1,"389,98","468,96",[ERKEK],3,"858,94"
7503,299131ce-7089-11ea-8369-000d3a38a36f,Android App,Offline,2020-02-09,2021-05-27,2021-05-03,2021-05-27,2,4,"464,67","87,98","[COCUK,  KADIN,  AKTIFSPOR]",6,"552,65"
7504,5115d89e-ad4d-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-11-28,2021-01-22,2020-11-28,2021-01-22,1,1,"319,98","440,3",[AKTIFSPOR],2,"760,28"
7505,3d665fb8-a540-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-02-11,2020-09-19,2019-02-11,2020-09-19,1,2,"139,97","69,99",[KADIN],3,"209,95999999999998"
7506,42615682-b1a0-11e9-89fa-000d3a38a36f,Mobile,Desktop,2019-07-14,2020-12-07,2020-12-07,2019-11-02,5,1,"280,73","961,77",[],6,"1242,5"
7507,8389c1e0-f7db-11e9-841e-000d3a38a36f,Mobile,Offline,2019-09-18,2020-06-30,2019-10-26,2020-06-30,1,3,"239,97","149,9",[COCUK],4,"389,87"
7508,54fa344e-d61c-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-08-15,2021-01-02,2021-01-02,2019-11-13,1,2,"289,95","136,98",[AKTIFSPOR],3,"426,92999999999995"
7509,a591bc46-5b47-11ea-9f0c-000d3a38a36f,Android App,Android App,2020-01-17,2021-01-09,2021-01-09,2020-01-17,1,1,"199,98","163,56",[ERKEK],2,"363,53999999999996"
751,271a9228-9f8d-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-11-25,2020-10-22,2020-10-22,2020-10-06,3,2,"149,98","267,87","[ERKEK,  AKTIFSPOR]",5,"417,85"
7510,998ae2ca-d69e-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-08-29,2021-05-19,2021-05-19,2019-10-31,2,2,"319,97","447,98",[ERKEK],4,"767,95"
7511,9eaec494-6652-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-05-15,2021-05-15,2020-03-14,2,1,"159,98","424,91",[],3,"584,89"
7512,e91670ee-3d63-11ea-9e19-000d3a38a36f,Mobile,Mobile,2019-08-04,2021-02-02,2021-02-02,2020-07-26,1,3,"470,43","69,99","[ERKEK,  KADIN,  AKTIFSPOR]",4,"540,42"
7513,32e4d888-a457-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-20,2020-10-29,2020-10-29,2019-04-20,2,1,"49,99","217,98",[ERKEK],3,"267,96999999999997"
7514,b1b9c7f2-acec-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-05-27,2020-09-09,2020-09-09,2020-01-25,2,2,"119,98","108,58",[KADIN],4,"228,56"
7515,60f724d4-aacd-11e9-a2fc-000d3a38a36f,Android App,Mobile,2017-03-24,2021-05-13,2021-05-13,2021-02-22,25,2,"162,98","2987,25","[AKTIFCOCUK,  COCUK,  AKTIFSPOR]",27,"3150,23"
7516,c60d2f64-d640-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-08-20,2021-02-27,2021-02-27,2020-08-15,1,3,"180,47","295,97","[ERKEK,  KADIN,  AKTIFSPOR]",4,"476,44000000000005"
7517,a8a6bf5c-b1a2-11e9-89fa-000d3a38a36f,Ios App,Offline,2019-07-15,2021-05-17,2020-05-01,2021-05-17,2,5,"560,32","329,96","[COCUK,  AKTIFSPOR]",7,"890,28"
7518,c129a44a-200b-11ea-87bf-000d3a38a36f,Mobile,Mobile,2019-03-12,2021-01-25,2021-01-25,2019-03-12,1,1,"249,99","114,99",[AKTIFSPOR],2,"364,98"
